codiceistat,siglaprov,comune,localita,indirizzo,long,lat
051007,AR,CAPRESE MICHELANGELO,,VIA MARCENA,12.013041,43.660085
051007,AR,CAPRESE MICHELANGELO,,VIA MAZZOLE,11.979019,43.666205
051007,AR,CAPRESE MICHELANGELO,,VIA ONTANETO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,VIA OSPEDALETTO,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,VIA PALAZZA,11.991882,43.644928
051007,AR,CAPRESE MICHELANGELO,,VIA PANTANO,11.986970,43.625507
051007,AR,CAPRESE MICHELANGELO,,VIA PIAN D'ARNO,11.967099,43.632357
051007,AR,CAPRESE MICHELANGELO,,VIA QUERCIOLI,11.980806,43.635085
051007,AR,CAPRESE MICHELANGELO,,VIA SAMPROCINO,12.004209,43.601791
051007,AR,CAPRESE MICHELANGELO,,VIA SAN POLO,11.990787,43.621666
051007,AR,CAPRESE MICHELANGELO,,VIA SOVAGGIO,11.967701,43.667551
051007,AR,CAPRESE MICHELANGELO,,VIA STRAPOLINO,12.001577,43.635649
051007,AR,CAPRESE MICHELANGELO,,VIA STRATINO,12.014011,43.654289
051007,AR,CAPRESE MICHELANGELO,,VIA TALOZZI,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,VIA TRECCIANO,11.974450,43.634256
051007,AR,CAPRESE MICHELANGELO,,VIA VILLA TIFI,11.991383,43.650361
051007,AR,CAPRESE MICHELANGELO,,VIA VILLAMAGNA,11.977557,43.639678
051007,AR,CAPRESE MICHELANGELO,,VILLA BENGODI,11.975455,43.656925
051008,AR,CASTEL FOCOGNANO,CASTEL FOCOGNANO,CASTEL FOCOGNANO,11.788403,43.653959
051008,AR,CASTEL FOCOGNANO,RASSINA,CORSO VITTORIO EMANUELE,11.837326,43.652808
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ CAMPOCCOLI,11.767714,43.643781
051008,AR,CASTEL FOCOGNANO,,LOCALITA' CASA GARDINI,11.760299,43.645179
051008,AR,CASTEL FOCOGNANO,CASALECCHIO,LOCALITA' CASALECCHIO,11.834533,43.666046
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' CASE NUOVE DEL PONTE,11.830792,43.650180
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ CERRETO,11.779088,43.653639
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' FONTANTICA,11.836492,43.639115
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' LA DRAGA,11.836492,43.639115
051008,AR,CASTEL FOCOGNANO,,LOCALITA' LA FONTE,11.760299,43.645179
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' LA FORNACE,11.839069,43.659527
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' LA PORTA,11.834303,43.643741
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ LE LAME,11.769389,43.654837
051008,AR,CASTEL FOCOGNANO,PIEVE A SOCANA,LOCALITA' MOLIN D' ARNO,11.825662,43.646188
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ MONTANINA,11.846326,43.628704
051008,AR,CASTEL FOCOGNANO,,LOCALITA' NUDDE,11.760299,43.645179
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ ORNINA,11.806833,43.631342
051008,AR,CASTEL FOCOGNANO,CHIESA DI ORNINA,LOCALITA' PIEVE A SOCANA,11.807112,43.634351
051008,AR,CASTEL FOCOGNANO,PIEVE A SOCANA,LOCALITA' PIEVE A SOCANA,11.826690,43.646526
051008,AR,CASTEL FOCOGNANO,,LOCALITA' PIEVE A SOCANA,11.818684,43.643751
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ POGGERSONA,11.812165,43.642577
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ PRETELLA,11.770109,43.657090
051008,AR,CASTEL FOCOGNANO,,LOCALITA' QUERCETO,11.760299,43.645179
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' RASSINA,11.836122,43.647410
051008,AR,CASTEL FOCOGNANO,,LOCALITA' RASSINA,11.836227,43.656880
051008,AR,CASTEL FOCOGNANO,,LOCALITA' SALUTIO,11.817120,43.620343
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ SALUTIO,11.814585,43.619512
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ SANTA MARIA DI CARDA,11.753585,43.643341
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ TULLIANO,11.832687,43.631928
051008,AR,CASTEL FOCOGNANO,,LOCALITÀ VANNA,11.766547,43.676119
051008,AR,CASTEL FOCOGNANO,RASSINA,LOCALITA' VILLA ROSA,11.834303,43.643741
051008,AR,CASTEL FOCOGNANO,,MARCUCCIO,11.803371,43.632426
051008,AR,CASTEL FOCOGNANO,FITTARINO,NUCLEO FITTARINO,11.795286,43.649145
051008,AR,CASTEL FOCOGNANO,SAN MARTINO,NUCLEO SAN MARTINO DI CALLETTA,11.729717,43.646607
051008,AR,CASTEL FOCOGNANO,,NUCLEO SAN MARTINO DI CALLETTA,11.727443,43.646977
051008,AR,CASTEL FOCOGNANO,CHIESA DI ORNINA,ORNINA ALTA,11.807090,43.634237
051008,AR,CASTEL FOCOGNANO,,ORNINA ALTA,11.806278,43.634122
051008,AR,CASTEL FOCOGNANO,,ORNINA BASSA,11.808897,43.628790
051008,AR,CASTEL FOCOGNANO,RASSINA,PIAZZA GIUSEPPE MAZZINI,11.835012,43.651784
051008,AR,CASTEL FOCOGNANO,RASSINA,PIAZZA GIUSEPPE VERDI,11.836883,43.652139
051008,AR,CASTEL FOCOGNANO,CASTEL FOCOGNANO,PIAZZA MARTIRI DELLA LIBERTA,11.787709,43.653429
051008,AR,CASTEL FOCOGNANO,,RAPILLE,11.798978,43.650254
051008,AR,CASTEL FOCOGNANO,,STRADA COMUNALE VILLA CASOLE,11.774528,43.655588
051008,AR,CASTEL FOCOGNANO,,STRADA CONSORZIALE DI ORNINA BASSA,11.819361,43.624708
051008,AR,CASTEL FOCOGNANO,ZENNA,STRADA PROVINCIALE DELLA ZENNA (N.58),11.850526,43.616939
051008,AR,CASTEL FOCOGNANO,,STRADA PROVINCIALE DELLA ZENNA (N.58),11.850205,43.617429
051008,AR,CASTEL FOCOGNANO,CALLETA,STRADA PROVINCIALE DI CARDA E CALLETA (N.61),11.727496,43.647984
051008,AR,CASTEL FOCOGNANO,CARDA,STRADA PROVINCIALE DI CARDA E CALLETA (N.61),11.738520,43.640180
051008,AR,CASTEL FOCOGNANO,SAN MARTINO,STRADA PROVINCIALE DI CARDA E CALLETA (N.61),11.729763,43.646594
051008,AR,CASTEL FOCOGNANO,,STRADA PROVINCIALE DI CARDA E CALLETA (N.61),11.737382,43.639546
051008,AR,CASTEL FOCOGNANO,CASTEL FOCOGNANO,STRADA PROVINCIALE DI CARDA E CALLETTA (N.61),11.787678,43.652854
051008,AR,CASTEL FOCOGNANO,,STRADA PROVINCIALE DI CARDA E CALLETTA (N.61),11.792779,43.650781
051008,AR,CASTEL FOCOGNANO,SALUTIO,STRADA PROVINCIALE VALDARNO CASENTINESE (N.59),11.813398,43.618659
051008,AR,CASTEL FOCOGNANO,,STRADA PROVINCIALE VALDARNO CASENTINESE (N.59),11.815014,43.620385
051008,AR,CASTEL FOCOGNANO,RASSINA,STRADA STATALE UMBRO CASENTINESE ROMAGNOLA (N.71),11.836020,43.642783
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA ALDO MORO,11.830307,43.648862
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA CAMILLO BENSO CONTE DI CAVOUR,11.834536,43.650931
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA DEL CASTELLO,11.838097,43.653176
051008,AR,CASTEL FOCOGNANO,CARDA,VIA DEL CORSO,11.738895,43.641713
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA DELLA REPUBBLICA,11.834324,43.644067
051008,AR,CASTEL FOCOGNANO,,VIA DI CHITIGNANO,11.844677,43.652962
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA DON CARLO CAPORALI,11.833886,43.649200
051008,AR,CASTEL FOCOGNANO,PIEVE A SOCANA,VIA ENRICO BERLINGUER,11.825485,43.646663
051008,AR,CASTEL FOCOGNANO,,VIA ENRICO BERLINGUER,11.824012,43.647612
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA EUROPA,11.834575,43.649970
051008,AR,CASTEL FOCOGNANO,,VIA FILIPPO TURATI,11.834106,43.647237
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FIRENZE,11.839055,43.656312
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FOSSO AL CILIEGIO,11.831216,43.650348
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FRA' LORENZO,11.831510,43.650762
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FRANCESCO PETRARCA,11.840230,43.654683
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FRATELLI CERVI,11.835158,43.642695
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA FRATELLI PIVA,11.835292,43.651272
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA GIORGIO VASARI,11.840457,43.654006
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA GIUSEPPE DI VITTORIO,11.835653,43.640130
051008,AR,CASTEL FOCOGNANO,PIEVE A SOCANA,VIA I MAGGIO,11.827042,43.647190
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA LA RIMESSA,11.845233,43.653137
051008,AR,CASTEL FOCOGNANO,,VIA LA RIMESSA,11.846688,43.652783
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA NENCETTI,11.834995,43.643747
051008,AR,CASTEL FOCOGNANO,,VIA PALMIRO TOGLIATTI,11.829272,43.647453
051008,AR,CASTEL FOCOGNANO,,VIA PIETRO NENNI,11.830374,43.647410
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA PIO BORRI,11.835488,43.643040
051008,AR,CASTEL FOCOGNANO,CASALECCHIO,VIA PONTE SULL'ARNO,11.834897,43.666458
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA PONTE SULL'ARNO,11.831963,43.650754
051008,AR,CASTEL FOCOGNANO,,VIA PONTE SULL'ARNO,11.837434,43.662070
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA PROVINCIALE CASENTINESE,11.831573,43.649207
051008,AR,CASTEL FOCOGNANO,,VIA PROVINCIALE CASENTINESE,11.830972,43.648320
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA REGINA ELENA,11.835197,43.652842
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA ROMA,11.835589,43.649744
051008,AR,CASTEL FOCOGNANO,RASSINA,VIA 30 NOVEMBRE,11.835482,43.645650
051008,AR,CASTEL FOCOGNANO,RASSINA,VIALE ANTONIO GRAMSCI,11.833483,43.649055
051008,AR,CASTEL FOCOGNANO,RASSINA,VIALE DANTE ALIGHIERI,11.836153,43.650089
051008,AR,CASTEL FOCOGNANO,RASSINA,VIALE GIACOMO MATTEOTTI,11.836074,43.653009
051008,AR,CASTEL FOCOGNANO,RASSINA,VIALE MICHELANGELO BUONARROTI,11.839799,43.653480
051008,AR,CASTEL FOCOGNANO,,VIALE MICHELANGELO BUONARROTI,11.841345,43.653883
051008,AR,CASTEL FOCOGNANO,ZENNA,ZENNA,11.850072,43.616561
051008,AR,CASTEL FOCOGNANO,CALLETA,,11.725458,43.647660
051008,AR,CASTEL FOCOGNANO,CARDA,,11.736652,43.640931
051008,AR,CASTEL FOCOGNANO,CASALECCHIO,,11.834650,43.666340
051008,AR,CASTEL FOCOGNANO,MONTANINA,,11.846947,43.628895
051008,AR,CASTEL FOCOGNANO,PIEVE A SOCANA,,11.822893,43.646380
051008,AR,CASTEL FOCOGNANO,RASSINA,,11.833822,43.647716
051008,AR,CASTEL FOCOGNANO,SANTA MARIA DI CARDA,,11.754281,43.643289
051008,AR,CASTEL FOCOGNANO,,,11.833067,43.645923
051009,AR,CASTELFRANCO DI SOPRA,CERTIGNANO,FRAZIONE CERTIGNANO,11.567767,43.613195
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,LOCALITA' AFFRICO,11.562030,43.621904
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,LOCALITA' MORO BIANCO,11.562030,43.621904
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,PIAZZA SAN FILIPPO NERI,11.553630,43.621063
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,PIAZZA VITTORIO EMANUELE,11.554328,43.621280
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,PIAZZALE DEI FOSSI,11.554535,43.621226
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,PIAZZALE LIVIO SATI,11.556059,43.621957
051009,AR,CASTELFRANCO DI SOPRA,,STRADA DEI POGGI,11.537012,43.605491
051009,AR,CASTELFRANCO DI SOPRA,,STRADA PROVINCIALE DI BOTRIOLO (N.8),11.541260,43.603929
051009,AR,CASTELFRANCO DI SOPRA,,STRADA PROVINCIALE FIORENTINA,11.539591,43.622097
051009,AR,CASTELFRANCO DI SOPRA,,STRADA PROVINCIALE SETTE PONTI (N.1),11.560530,43.631501
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA ALCIDE DE GASPERI,11.554151,43.622200
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA ARETINA,11.558846,43.620387
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA ARNOLFO,11.553369,43.620318
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA CAMALFI,11.552437,43.622552
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA CAMILLO BENSO CONTE CAVOUR,11.553519,43.620847
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA CAMPO SPORTIVO,11.559267,43.619074
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA CUOIA,11.554706,43.620223
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA DANTE ALIGHIERI,11.554381,43.623284
051009,AR,CASTELFRANCO DI SOPRA,,VIA DELLE FOSSATE,11.555389,43.619531
051009,AR,CASTELFRANCO DI SOPRA,,VIA DI LAMA,11.577027,43.633335
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA DI PIACENZA,11.561960,43.621078
051009,AR,CASTELFRANCO DI SOPRA,,VIA DI PRETOLLI,11.560849,43.620462
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA DIVISIONE GARIBALDI,11.561367,43.619784
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA EUROPA,11.556197,43.622379
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA FIRENZE,11.557194,43.622095
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA GIOTTO,11.552384,43.623367
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA GIOVANNI XXIII,11.554870,43.619455
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA IV NOVEMBRE,11.554218,43.621678
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA LEONARDO DA VINCI,11.553367,43.623614
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA MAGENTA,11.553945,43.620652
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA MOLINO DEI NOCI,11.556433,43.620837
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA MORO BIANCO,11.562008,43.621930
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA PALESTRO,11.554093,43.620421
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA PIAN DI BADIA,11.559669,43.621565
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA PIAVE,11.554788,43.620854
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA RICASOLI,11.555355,43.621417
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA ROMA,11.553798,43.621906
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA SOFFENA,11.560191,43.622993
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA SOLFERINO,11.554460,43.620328
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA TRENTO E TRIESTE,11.556793,43.621503
051009,AR,CASTELFRANCO DI SOPRA,,VIA URBINESE,11.516889,43.595366
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA VENEZIA,11.556203,43.622744
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VIA VITTORIO VENETO,11.555175,43.621753
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,VICOLO DEL CONVENTO,11.555214,43.621039
051009,AR,CASTELFRANCO DI SOPRA,CASPRI,,11.580150,43.623407
051009,AR,CASTELFRANCO DI SOPRA,CASTELFRANCO DI SOPRA,,11.559480,43.622219
051009,AR,CASTELFRANCO DI SOPRA,LA LAMA,,11.583873,43.638558
051009,AR,CASTELFRANCO DI SOPRA,PULICCIANO,,11.570266,43.640173
051009,AR,CASTELFRANCO DI SOPRA,,,11.574513,43.634317
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' BARBIANO,11.641216,43.728436
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ BARBIANO,11.666366,43.735740
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,LOCALITA' BORGO,11.723851,43.750507
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' BORGO,11.717966,43.752997
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,LOCALITA' BORGO LA BUCA,11.723851,43.750507
051010,AR,CASTEL SAN NICCOLO',CAPEZZI,LOCALITA' CAPEZZI,11.701005,43.744099
051010,AR,CASTEL SAN NICCOLO',STRADA,LOCALITA' CASTELLO,11.704185,43.741264
051010,AR,CASTEL SAN NICCOLO',STRADA,LOCALITA' CAVALLENA,11.711296,43.746579
051010,AR,CASTEL SAN NICCOLO',CETICA,LOCALITA' CETICA,11.656253,43.709788
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' CETICA,11.635312,43.695120
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ CETICA,11.656828,43.714535
051010,AR,CASTEL SAN NICCOLO',CALLAGNOLO,LOCALITA' CETICA CALLAGNOLO,11.652653,43.707715
051010,AR,CASTEL SAN NICCOLO',CASTAGNETO,LOCALITA' CETICA CASTAGNETO,11.661852,43.713758
051010,AR,CASTEL SAN NICCOLO',STRADA,LOCALITA' DONACATO,11.711296,43.746579
051010,AR,CASTEL SAN NICCOLO',CORTINA,LOCALITA' GARLIANO,11.685917,43.706209
051010,AR,CASTEL SAN NICCOLO',GARLIANO,LOCALITA' GARLIANO,11.685621,43.711257
051010,AR,CASTEL SAN NICCOLO',POGGIOLINO,LOCALITA' GARLIANO,11.682020,43.715524
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ GARLIANO,11.689251,43.720769
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ GUALCHIERE,11.679899,43.735254
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ LE LASTRE,11.663122,43.728632
051010,AR,CASTEL SAN NICCOLO',MASSETO,LOCALITA' MASSETO,11.656168,43.719802
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ POGGIO VERTELLI,11.658410,43.744851
051010,AR,CASTEL SAN NICCOLO',POGGIO VERTELLI,LOCALITA' POGGIOLINO,11.664576,43.746233
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' PRATO,11.657156,43.761086
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ PRATO DI STRADA,11.695579,43.736474
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' RIFIGLIO,11.657156,43.761086
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ RIFIGLIO,11.684454,43.735824
051010,AR,CASTEL SAN NICCOLO',RIFIGLIO,LOCALITA' RIFIGLIO ISOLA,11.683636,43.736158
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' SAN PANCRAZIO,11.635312,43.695120
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ SAN PANCRAZIO,11.659855,43.724559
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' SANTA MARIA,11.635312,43.695120
051010,AR,CASTEL SAN NICCOLO',RIMAGGIO,LOCALITA' SANTA MARIA A CETICA,11.656791,43.716141
051010,AR,CASTEL SAN NICCOLO',SALA,LOCALITA' SPALANNI,11.691457,43.733201
051010,AR,CASTEL SAN NICCOLO',SPALANNI,LOCALITA' SPALANNI,11.686697,43.729635
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' SPALANNI,11.676360,43.693540
051010,AR,CASTEL SAN NICCOLO',STRADA,LOCALITA' STRADA,11.704185,43.741264
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' STRADA,11.696787,43.747739
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' TERZELLI,11.696787,43.747739
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' TORRE,11.696787,43.747739
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ TORRE,11.703268,43.755295
051010,AR,CASTEL SAN NICCOLO',,LOCALITA' VALGIANNI,11.641216,43.728436
051010,AR,CASTEL SAN NICCOLO',,LOCALITÀ VALGIANNI,11.657830,43.732523
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,PIAZZA CRISTOFORO LANDINO,11.724508,43.749848
051010,AR,CASTEL SAN NICCOLO',,PIAZZA DANTE ALIGHIERI,11.723885,43.750184
051010,AR,CASTEL SAN NICCOLO',STRADA,PIAZZA GIACOMO MATTEOTTI,11.703416,43.741014
051010,AR,CASTEL SAN NICCOLO',STRADA,PIAZZA GIOVANNI DA STRADA,11.704191,43.741127
051010,AR,CASTEL SAN NICCOLO',STRADA,PIAZZA GIOVANNI PASCOLI,11.703082,43.740669
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,PIAZZA MEDICI,11.724862,43.749911
051010,AR,CASTEL SAN NICCOLO',STRADA,PIAZZA PIAVE,11.705212,43.741965
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,PIAZZA VECCHIA,11.724941,43.749561
051010,AR,CASTEL SAN NICCOLO',STRADA,PIAZZA VITTORIO VENETO,11.706816,43.742030
051010,AR,CASTEL SAN NICCOLO',CAIANO,STRADA PROVINCIALE DI CAIANO (N.71),11.653286,43.767946
051010,AR,CASTEL SAN NICCOLO',RIFIGLIO,STRADA PROVINCIALE DI CAIANO (N.71),11.683733,43.736093
051010,AR,CASTEL SAN NICCOLO',,STRADA PROVINCIALE DI CAIANO (N.71),11.655319,43.767054
051010,AR,CASTEL SAN NICCOLO',PAGLIERICCIO,STRADA PROVINCIALE DI MONTEMIGNAIO (N.70),11.676145,43.733409
051010,AR,CASTEL SAN NICCOLO',PRATO DI STRADA,STRADA PROVINCIALE DI MONTEMIGNAIO (N.70),11.694066,43.735596
051010,AR,CASTEL SAN NICCOLO',RIFIGLIO,STRADA PROVINCIALE DI MONTEMIGNAIO (N.70),11.683450,43.735779
051010,AR,CASTEL SAN NICCOLO',,STRADA PROVINCIALE DI MONTEMIGNAIO (N.70),11.699059,43.737788
051010,AR,CASTEL SAN NICCOLO',,STRADA STATALE DELLA CONSUMA (N.70),11.728141,43.745812
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA ALDO MORO,11.705634,43.743544
051010,AR,CASTEL SAN NICCOLO',BATTIFOLLE,VIA BATTIFOLLE,11.667077,43.751382
051010,AR,CASTEL SAN NICCOLO',POGGIO VERTELLI,VIA BATTIFOLLE,11.664780,43.746213
051010,AR,CASTEL SAN NICCOLO',,VIA BATTIFOLLE,11.663536,43.750553
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,VIA DEI GRECI,11.724860,43.749526
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DEL CASTELLO,11.705155,43.740077
051010,AR,CASTEL SAN NICCOLO',,VIA DEL CASTELLO,11.706192,43.739671
051010,AR,CASTEL SAN NICCOLO',CETICA,VIA DEL PERINO,11.652713,43.712618
051010,AR,CASTEL SAN NICCOLO',,VIA DEL PERINO,11.652140,43.712940
051010,AR,CASTEL SAN NICCOLO',GARLIANO,VIA DEL POGGIOLINO,11.686053,43.711736
051010,AR,CASTEL SAN NICCOLO',POGGIOLINO,VIA DEL POGGIOLINO,11.682717,43.715433
051010,AR,CASTEL SAN NICCOLO',,VIA DEL POGGIOLINO,11.684003,43.714355
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DEL TEATRO,11.702425,43.740546
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DELLA TORRE E TERTIGLIA,11.709879,43.747010
051010,AR,CASTEL SAN NICCOLO',TORRE,VIA DELLA TORRE E TERTIGLIA,11.707142,43.752497
051010,AR,CASTEL SAN NICCOLO',,VIA DELLA TORRE E TERTIGLIA,11.702858,43.755832
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DELL'ARCO,11.703950,43.741135
051010,AR,CASTEL SAN NICCOLO',,VIA DI CAIANO,11.662232,43.758965
051010,AR,CASTEL SAN NICCOLO',CALLAGNOLO,VIA DI CAMPORELLO,11.652169,43.707739
051010,AR,CASTEL SAN NICCOLO',CETICA,VIA DI CAMPORELLO,11.652339,43.710717
051010,AR,CASTEL SAN NICCOLO',,VIA DI CAMPORELLO,11.650802,43.708583
051010,AR,CASTEL SAN NICCOLO',,VIA DI MONTEMIGNAIO,11.667233,43.737479
051010,AR,CASTEL SAN NICCOLO',,VIA DI RISTONCHI,11.671724,43.757153
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DOCCIA,11.703146,43.741558
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA DON BOSCO,11.703647,43.742940
051010,AR,CASTEL SAN NICCOLO',,VIA DON BOSCO,11.703720,43.743639
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA IV NOVEMBRE,11.703896,43.742367
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,VIA NAZIONALE,11.724349,43.750343
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA ORTO,11.704320,43.741545
051010,AR,CASTEL SAN NICCOLO',PAGLIERICCIO,VIA PAGLIERICCIO,11.675011,43.732064
051010,AR,CASTEL SAN NICCOLO',,VIA PAGLIERICCIO,11.674838,43.731050
051010,AR,CASTEL SAN NICCOLO',,VIA PALMIRO TOGLIATTI,11.712571,43.747086
051010,AR,CASTEL SAN NICCOLO',BORGO ALLA COLLINA,VIA PARETAIO,11.727349,43.747801
051010,AR,CASTEL SAN NICCOLO',,VIA PEGOMAS,11.713844,43.746048
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA PIETRO NENNI,11.711443,43.745952
051010,AR,CASTEL SAN NICCOLO',,VIA PIETRO NENNI,11.719017,43.749749
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA PIEVE,11.709490,43.743826
051010,AR,CASTEL SAN NICCOLO',STRADA,VIA POTENTE,11.702444,43.741238
